assessid,scientificname,commonname1,stocklong,lme_name,tsyear,tsid,tsvalue
INIDEP-ARGANCHOSARG-1992-2007-Parma,Engraulis anchoita,Argentine anchoita,Argentine anchoita Southern Argentina,Patagonian Shelf,2007,TB-MT,1671579.24
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1986,TB-MT,571523
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1987,TB-MT,467590
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1988,TB-MT,312504
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1989,TB-MT,343739
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1990,TB-MT,366154
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1991,TB-MT,386529
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1992,TB-MT,320566
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1993,TB-MT,263440
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1994,TB-MT,280510
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1995,TB-MT,302451
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1996,TB-MT,256367
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1997,TB-MT,200656
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1998,TB-MT,152918
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,1999,TB-MT,106288
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2000,TB-MT,121992
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2001,TB-MT,157968
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2002,TB-MT,173350
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2003,TB-MT,142266
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2004,TB-MT,117647
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2005,TB-MT,135572
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2006,TB-MT,106767
INIDEP-ARGHAKENARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Northern Argentina,Patagonian Shelf,2007,TB-MT,113950
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1986,TB-MT,1385915
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1987,TB-MT,1379754
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1988,TB-MT,1220148
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1989,TB-MT,1033782
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1990,TB-MT,724974
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1991,TB-MT,685687
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1992,TB-MT,645501
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1993,TB-MT,662163
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1994,TB-MT,717587
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1995,TB-MT,745849
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1996,TB-MT,757541
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1997,TB-MT,731102
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1998,TB-MT,601761
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,1999,TB-MT,492512
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2000,TB-MT,383533
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2001,TB-MT,395028
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2002,TB-MT,427079
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2003,TB-MT,449607
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2004,TB-MT,554993
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2005,TB-MT,566510
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2006,TB-MT,591323
INIDEP-ARGHAKESARG-1985-2007-Parma,Merluccius hubbsi,Argentine hake,Argentine hake Southern Argentina,Patagonian Shelf,2007,TB-MT,529329
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1985,TB-MT,1006372
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1986,TB-MT,1059433
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1987,TB-MT,1078294
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1988,TB-MT,1063495
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1989,TB-MT,1001715
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1990,TB-MT,1005790
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1991,TB-MT,982155
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1992,TB-MT,941294
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1993,TB-MT,908030
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1994,TB-MT,869183
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1995,TB-MT,857676
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1996,TB-MT,904927
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1997,TB-MT,1212119
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1998,TB-MT,1612230
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,1999,TB-MT,1535468
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2000,TB-MT,1566476
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2001,TB-MT,1664567
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2002,TB-MT,1554880
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2003,TB-MT,1582177
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2004,TB-MT,1564308
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2005,TB-MT,1484128
INIDEP-PATGRENADIERSARG-1983-2006-Parma,Macruronus magellanicus,Patagonian grenadier,Patagonian grenadier Southern Argentina,Patagonian Shelf,2006,TB-MT,1378663
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1987,TB-MT,1130964
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1988,TB-MT,1236525
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1989,TB-MT,1373541
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1990,TB-MT,1444772
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1991,TB-MT,1464899
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1992,TB-MT,1478240
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1993,TB-MT,1465689
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1994,TB-MT,1420880
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1995,TB-MT,1360931
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1996,TB-MT,1257307
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1997,TB-MT,1166230
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1998,TB-MT,1067458
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,1999,TB-MT,967497
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2000,TB-MT,882971
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2001,TB-MT,797879
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2002,TB-MT,728270
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2003,TB-MT,685408
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2004,TB-MT,659228
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2005,TB-MT,617195
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2006,TB-MT,593000
INIDEP-SBWHITARGS-1985-2007-Parma,Micromesistius australis,Southern blue whiting, Southern blue whiting Southern Argentina,Patagonian Shelf,2007,TB-MT,559839
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,1996,TB-MT,313171.76
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,1997,TB-MT,346969.05
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,1998,TB-MT,352901.09
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,1999,TB-MT,340145.18
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2000,TB-MT,314347.59
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2001,TB-MT,281532.36
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2002,TB-MT,266679.59
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2003,TB-MT,247880.24
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2004,TB-MT,230894.81
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2005,TB-MT,214389.59
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2006,TB-MT,202909.34
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2007,TB-MT,192780.83
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2008,TB-MT,175147.11
IPHC-PHALNPAC-1988-2009-Parma,Hippoglossus stenolepis,Pacific halibut,Pacific halibut North Pacific,Gulf of Alaska,2009,TB-MT,196341.9
MARAM-ANCHOSA-1984-2006-deMoor,Engraulis encrasicolus,Anchovy,Anchovy South Africa,Benguela Current,1984,TB-MT,1272515.37
