assessid,commonname1,scientificname,family,tsyear,total,total_unit,ssb,ssb_unit
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1946,2615.365,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1946,5132.79,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1947,4925.96,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1947,2551.025,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1948,4725.465,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1948,2455.785,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1949,2355.9,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1949,4557.18,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1950,4405.14,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1950,2277,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1951,4069.9,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1951,2193.39,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1952,3605.515,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1952,2100.465,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1953,3180.545,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1953,2022.05,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1954,2817.355,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1954,1946.085,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1955,1880.75,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1955,2525.085,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1956,2426.9,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1956,1822.55,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1957,2399.565,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1957,1768.15,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1958,1713.07,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1958,2502.025,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1959,2610.215,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1959,1656.47,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1960,2696.38,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1960,1606.685,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1961,2722.93,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1961,1555.005,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1962,2692.06,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1962,1493.28,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1963,2603.11,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1963,1429.455,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1964,2706.905,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1964,1339.345,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1965,2636.355,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1965,1200.875,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1966,1102.31,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1966,2438.455,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1967,984.673,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1967,2146.205,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1968,1998.295,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1968,805.1215,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1969,1843.945,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1969,622.7985,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1970,1592.515,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1970,510.557,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1971,1405.52,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1971,437.8375,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1972,1372.82,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1972,422.5725,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1973,1350.29,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1973,421.027,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1974,438.9055,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1974,1351.615,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1975,413.9145,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1975,1347.075,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1976,1262.085,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1976,411.971,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1976,5645,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1976,771.2135,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1977,5128.48,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1977,385.9215,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1977,686.4605,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1977,1131.96,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1978,347.4375,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1978,576.6415,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1978,1013.305,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1978,4710.8,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1979,868.218,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1979,3228.825,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1979,304.126,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1979,442.97,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1980,394.989,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1980,2750.855,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1980,825.9035,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1980,375.719,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1981,2450.965,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1981,299.488,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1981,390.3915,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1981,780.9456,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1982,474.681,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1982,169.7895,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1982,2121.52,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1982,833.511,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1983,1913.295,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1983,168.1355,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1983,785.2705,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1983,502.4275,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1984,428.552,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1984,2007.18,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1984,239.162,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1984,685.4715,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1985,2140.325,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1985,638.5995,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1985,344.5735,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1985,391.6195,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1986,613.7095,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1986,1796.83,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1986,374.054,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1986,323.433,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1987,593.7095,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1987,388.2135,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1987,1545.455,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1987,206.445,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1988,171.4035,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1988,981.3045,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1988,298.474,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1988,721.375,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1989,758.771,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1989,1108.145,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1989,202.7525,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1989,188.1725,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1990,629.7765,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1990,163.6685,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1990,680.624,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1990,227.5675,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1991,751.0445,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1991,711.285,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1991,203.1275,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1991,226.2455,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1992,768.3245,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1992,206.3095,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1992,218.0545,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1992,837.4635,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1993,202.837,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1993,889.8795,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1993,979.034,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1993,265.1135,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1994,1087.07,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1994,347.0455,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1994,154.9075,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1994,950.079,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1995,111.276,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1995,1403.225,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1995,921.2515,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1995,442.754,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1996,525.894,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1996,893.4055,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1996,77.86165,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1996,1841.5,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1997,797.683,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1997,51.77465,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1997,587.4665,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1997,2205.41,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1998,2442.94,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1998,630.511,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1998,64.8567,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1998,715.7075,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1999,83.98,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1999,509.34,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1999,688.571,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,1999,2534.75,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2000,2452.685,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2000,390.0285,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2000,119.3955,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2000,728.931,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2001,142.182,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2001,288.6645,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2001,754.9015,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2001,2363.475,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2002,170.236,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2002,2252.065,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2002,958.8035,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2002,230.2045,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2003,1313.77,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2003,178.2045,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2003,177.083,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2003,2054.435,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2004,150.126,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2004,247.18,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2004,1697.04,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2004,1826.595,MT,,
NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN,Red rock lobster,Jasus edwardsii,Palinuridae,2005,2302.75,MT,,
