"Assessid","stockid","Scientific.name","stocklong","Bmsy","Btype","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","Minimum"
"NMFS-MENATLAN-1940-2005-STANTON","MENATLAN","Brevoortia tyrannus","Atlantic menhaden Atlantic","0.277424","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NMFS-SARDNPAC-1981-2008-STANTON","SARDNPAC","Sardinops sagax","Pacific sardine North Pacific","0.776181","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWFSC-ARFLOUNDPCOAST-1916-2007-BRANCH","ARFLOUNDPCOAST","Reinhardtius stomias","Arrowtooth flounder Pacific Coast","0.21","Fmsy-1/yr linked to F-1/yr",0.00952380952380952,0.019047619047619,0.019047619047619,0.0666666666666667,0.00476190476190476,0.019047619047619,0.261904761904762,0.2,0.176190476190476,0.2,0.176190476190476,0.214285714285714,0.2,0.19047619047619,0.214285714285714,0.180952380952381,0.185714285714286,0.176190476190476,0.157142857142857,0.176190476190476,0.176190476190476,0.19047619047619,0.247619047619048,0.304761904761905,0.285714285714286,0.271428571428571,0.295238095238095,0.238095238095238,0.280952380952381,0.328571428571429,0.247619047619048,0.30952380952381,0.480952380952381,0.419047619047619,0.428571428571429,0.457142857142857,0.366666666666667,0.428571428571429,0.319047619047619,0.485714285714286,0.7,0.652380952380953,0.509523809523809,0.404761904761905,0.428571428571429,0.328571428571429,0.314285714285714,0.314285714285714,0.380952380952381,0.647619047619048,0.476190476190476,0.404761904761905,0.376190476190476,0.390476190476191,0.361904761904762,0.295238095238095,0.20952380952381,NA,NA,0.00476190476190476
"NWFSC-BGROCKPCOAST-1950-2005-STANTON","BGROCKPCOAST","Sebastes melanostomus","Blackgill rockfish  Pacific Coast","0.0103656","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWFSC-BLACKROCKNPCOAST-1914-2006-BRANCH","BLACKROCKNPCOAST","Sebastes melanops","Black rockfish Northern Pacific Coast","0.141","Fmsy-1/yr linked to F-1/yr",0.099290780141844,0.113475177304965,0.120567375886525,0.141843971631206,0.148936170212766,0.156028368794326,0.170212765957447,0.184397163120567,0.191489361702128,0.205673758865248,0.219858156028369,0.234042553191489,0.24822695035461,0.25531914893617,0.219858156028369,0.333333333333333,0.404255319148936,0.26241134751773,0.468085106382979,0.546099290780142,0.290780141843972,0.276595744680851,0.177304964539007,0.234042553191489,0.347517730496454,0.638297872340426,0.120567375886525,0.326241134751773,0.730496453900709,0.368794326241135,0.624113475177305,0.723404255319149,0.914893617021277,0.921985815602837,1.02836879432624,0.950354609929078,1.14184397163121,1.24113475177305,1.47517730496454,1.20567375886525,1.24822695035461,1.36170212765957,1.26241134751773,1.07801418439716,1.08510638297872,0.673758865248227,0.659574468085106,0.765957446808511,0.546099290780142,0.446808510638298,0.418439716312057,0.326241134751773,0.397163120567376,0.382978723404255,0.425531914893617,0.49645390070922,0.468085106382979,NA,NA,0.099290780141844
"NWFSC-BLACKROCKSPCOAST-1915-2007-BRANCH","BLACKROCKSPCOAST","Sebastes melanops","Black rockfish Southern Pacific Coast","0.08864","Fmsy-1/yr linked to F-1/yr",0.0902527075812274,0.101534296028881,0.078971119133574,0.078971119133574,0.101534296028881,0.101534296028881,0.078971119133574,0.0902527075812274,0.112815884476534,0.112815884476534,0.112815884476534,0.078971119133574,0.078971119133574,0.101534296028881,0.078971119133574,0.112815884476534,0.112815884476534,0.124097472924188,0.124097472924188,0.169223826714801,0.191787003610108,0.157942238267148,0.203068592057762,0.203068592057762,0.248194945848375,0.203068592057762,0.282039711191336,0.282039711191336,0.304602888086643,0.462545126353791,0.451263537906137,0.710740072202166,0.8235559566787,0.812274368231047,0.812274368231047,0.8235559566787,0.597924187725632,0.473826714801444,0.496389891696751,0.643050541516246,0.72202166064982,0.800992779783393,1.06046931407942,0.744584837545126,0.688176895306859,0.676895306859206,0.631768953068592,0.564079422382672,0.485108303249097,0.42870036101083,0.383574007220217,0.485108303249097,0.372292418772563,0.552797833935018,0.36101083032491,0.372292418772563,0.32716606498195,NA,NA,0.078971119133574
"NWFSC-BLUEROCKCAL-1916-2007-BRANCH","BLUEROCKCAL","Sebastes mystinus","Blue rockfish California","0.0403","Fmsy-1/yr linked to F-1/yr",0.248138957816377,0.272952853598015,0.223325062034739,0.198511166253102,0.223325062034739,0.272952853598015,0.297766749379653,0.297766749379653,0.496277915632754,0.421836228287841,0.32258064516129,0.248138957816377,0.272952853598015,0.272952853598015,0.223325062034739,0.32258064516129,0.347394540942928,0.32258064516129,0.570719602977667,0.570719602977667,0.769230769230769,0.694789081885856,0.967741935483871,1.53846153846154,1.9106699751861,2.05955334987593,1.88585607940447,1.9106699751861,1.76178660049628,2.50620347394541,2.18362282878412,3.89578163771712,4.1439205955335,4.44168734491315,3.44913151364764,3.424317617866,1.16625310173697,2.08436724565757,2.4317617866005,2.15880893300248,1.96029776674938,1.66253101736973,4.76426799007444,3.79652605459057,2.67990074441687,1.66253101736973,1.33995037220844,2.18362282878412,1.78660049627792,1.29032258064516,0.843672456575682,0.669975186104218,0.794044665012407,1.04218362282878,0.744416873449131,0.818858560794045,1.48883374689826,1.19106699751861,NA,0.198511166253102
"NWFSC-BOCACCSPCOAST-1951-2006-BRANCH","BOCACCSPCOAST","Sebastes paucispinis","Bocaccio Southern Pacific Coast","0.063","Fmsy-1/yr linked to F-1/yr",NA,1.50793650793651,1.47619047619048,1.68253968253968,1.82539682539683,1.95238095238095,2.38095238095238,2.58730158730159,3.06349206349206,2.82539682539683,2.61904761904762,2.15873015873016,1.87301587301587,1.63492063492063,0.888888888888889,0.825396825396825,1.15873015873016,1.68253968253968,1.04761904761905,0.746031746031746,0.904761904761905,0.904761904761905,1.36507936507936,3.04761904761905,3.71428571428571,2.95238095238095,3.01587301587302,2.06349206349206,2.01587301587302,2.71428571428571,3.28571428571429,3.23809523809524,4.04761904761905,4.25396825396825,4.6031746031746,3.38095238095238,4.07936507936508,3.84126984126984,3.57142857142857,4.26984126984127,4.84126984126984,3.55555555555556,3.93650793650794,3.71428571428571,3.23809523809524,2.3015873015873,1.77777777777778,1.53968253968254,0.682539682539682,0.634920634920635,0.507936507936508,0.507936507936508,0.285714285714286,0.0317460317460317,0.142857142857143,0.142857142857143,0.0952380952380952,NA,NA,0.0317460317460317
"NWFSC-CHILISPCOAST-1892-2007-BRANCH","CHILISPCOAST","Sebastes goodei","Chilipepper Southern Pacific Coast","0.112","Fmsy-1/yr linked to F-1/yr",0.125,0.1875,0.232142857142857,0.267857142857143,0.276785714285714,0.321428571428571,0.392857142857143,0.410714285714286,0.473214285714286,0.410714285714286,0.375,0.303571428571429,0.294642857142857,0.285714285714286,0.232142857142857,0.258928571428571,0.580357142857143,0.785714285714286,0.544642857142857,0.348214285714286,0.401785714285714,0.357142857142857,0.508928571428571,0.928571428571428,1.04464285714286,0.86607142857143,0.830357142857143,0.544642857142857,0.482142857142857,0.669642857142857,0.839285714285714,0.794642857142857,0.776785714285714,0.848214285714286,1.125,1.44642857142857,1.41964285714286,0.919642857142857,1.11607142857143,1.40178571428571,1.33928571428571,1.45535714285714,1.28571428571429,1.17857142857143,0.99107142857143,1.0625,1.01785714285714,1.1875,0.875,0.642857142857143,0.330357142857143,0.25,0.125,0.00892857142857143,0.0714285714285714,0.0535714285714286,0.0357142857142857,NA,NA,0.00892857142857143
"NWFSC-COWCODSCAL-1900-2007-BRANCH","COWCODSCAL","Sebastes levis","Cowcod Southern California","0.027","Fmsy-1/yr linked to F-1/yr",0.407407407407407,0.555555555555556,0.407407407407407,0.37037037037037,0.592592592592593,0.703703703703704,0.888888888888889,0.777777777777778,0.814814814814815,0.703703703703704,0.888888888888889,0.888888888888889,0.777777777777778,0.851851851851852,0.777777777777778,1.03703703703704,1.48148148148148,2,1.7037037037037,1.81481481481481,1.74074074074074,1.7037037037037,2.59259259259259,2.92592592592593,3.66666666666667,3.59259259259259,4.74074074074074,4.51851851851852,4.7037037037037,6.40740740740741,6.40740740740741,6.85185185185185,11.4074074074074,6.51851851851852,12.2592592592593,15.8148148148148,17.962962962963,14.2962962962963,16.5925925925926,7.92592592592593,6.74074074074074,5.92592592592593,8.03703703703704,5.51851851851852,9.03703703703704,6.44444444444444,8.07407407407407,2.7037037037037,1.14814814814815,1.96296296296296,1.2962962962963,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.0740740740740741,0.0740740740740741,NA,0.0740740740740741
"NWFSC-CROCKPCOAST-1916-2007-BRANCH","CROCKPCOAST","Sebastes pinniger","Canary rockfish Pacific Coast","0.094","Fmsy-1/yr linked to F-1/yr",0.308510638297872,0.308510638297872,0.308510638297872,0.287234042553191,0.329787234042553,0.329787234042553,0.340425531914894,0.446808510638298,0.468085106382979,0.446808510638298,0.468085106382979,0.414893617021277,0.436170212765957,0.414893617021277,0.297872340425532,0.351063829787234,0.734042553191489,0.414893617021277,0.51063829787234,0.351063829787234,0.351063829787234,0.351063829787234,0.372340425531915,0.585106382978723,0.457446808510638,0.468085106382979,0.372340425531915,0.521276595744681,0.797872340425532,0.946808510638298,1.18085106382979,1.08510638297872,1.80851063829787,1.80851063829787,0.98936170212766,1.18085106382979,1.03191489361702,1.48936170212766,1.57446808510638,1.79787234042553,1.67021276595745,2.06382978723404,2.03191489361702,1.69148936170213,0.925531914893617,0.851063829787234,1.03191489361702,0.946808510638298,0.925531914893617,0.542553191489362,0.117021276595745,0.074468085106383,0.0531914893617021,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,NA,NA,0.0212765957446809
"NWFSC-DKROCKPCOAST-1928-2007-BRANCH","DKROCKPCOAST","Sebastes crameri","Darkblotched rockfish Pacific Coast","0.048","Fmsy-1/yr linked to F-1/yr",0.145833333333333,0.1875,0.125,0.125,0.145833333333333,0.145833333333333,0.166666666666667,0.1875,0.166666666666667,0.166666666666667,0.1875,0.145833333333333,0.208333333333333,0.229166666666667,0.145833333333333,0.3125,3.04166666666667,2.5625,2.25,0.270833333333333,0.270833333333333,0.458333333333333,0.604166666666667,0.854166666666667,0.770833333333333,0.604166666666667,0.604166666666667,0.270833333333333,0.4375,1.04166666666667,0.604166666666667,1.0625,1.29166666666667,1.14583333333333,1.60416666666667,2.29166666666667,1.72916666666667,3.45833333333333,2.75,2.41666666666667,3.47916666666667,2.95833333333333,1.85416666666667,3.25,2.58333333333333,2.5625,2.60416666666667,3.22916666666667,4.14583333333333,1.72916666666667,1.70833333333333,1.02083333333333,0.604166666666667,0.3125,0.645833333333333,0.3125,0.3125,NA,NA,0.125
"NWFSC-ESOLEPCOAST-1876-2007-BRANCH","ESOLEPCOAST","Parophrys vetulus","English sole Pacific Coast","0.109829","Schaefer Fmsy",2.00311393165739,1.72996203188593,1.72996203188593,1.27470886560016,1.09260759908585,1.09260759908585,1.45681013211447,1.63891139862878,2.00311393165739,1.72996203188593,1.36575949885731,1.27470886560016,1.36575949885731,1.45681013211447,1.18365823234301,1.18365823234301,1.36575949885731,1.36575949885731,1.54786076537162,1.09260759908585,0.910506332571543,0.728405066057234,0.819455699314389,0.910506332571543,1.0015569658287,1.18365823234301,1.45681013211447,1.0015569658287,1.18365823234301,1.36575949885731,1.27470886560016,1.27470886560016,1.45681013211447,1.36575949885731,1.09260759908585,1.36575949885731,1.45681013211447,1.72996203188593,1.45681013211447,1.72996203188593,1.45681013211447,1.72996203188593,1.45681013211447,1.36575949885731,0.910506332571543,0.910506332571543,0.819455699314389,1.0015569658287,0.63735443280008,0.455253166285772,0.364202533028617,0.364202533028617,0.273151899771463,0.182101266514309,0.182101266514309,0.182101266514309,0.182101266514309,NA,NA,NA
"NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","LNOSESKAPCOAST","Raja rhina","Longnose skate Pacific Coast","0.0319491","Schaefer Fmsy",0.225358460801713,0.162758888356793,0.181538760090269,0.55713619475979,0.203448610445991,0.582176023737758,0.259788225646419,0.225358460801713,0.234748396668451,0.319257819469093,0.194058674579253,0.970293372896263,0.554006216137544,0.629125703071448,0.61973576720471,0.356817562936045,0.438197007114441,0.435067028492195,0.766844762450272,0.500796579559362,0.278568097379895,0.122069166267594,0.184668738712515,0.187798717334761,0.184668738712515,0.206578589068237,0.566526130626528,0.57278608787102,0.935863608051557,1.01098309498546,0.6666854465384,2.15342529210526,1.51803963178931,1.20191179094247,0.625995724449202,0.895173885962359,0.738674954850058,0.845094228006423,0.544616280270806,0.597825916848988,0.469496793336901,0.397507285025243,0.234748396668451,0.363077520180537,0.5101865154261,0.256658247024173,1.0203730308522,1.89363706645884,0.892043907340113,1.35528074343252,1.58689916147873,1.03289294534118,0.378727413291767,1.01098309498546,0.444456964358933,0.726155040361074,0.873264035606637,0.676075382405138,NA,0.122069166267594
"NWFSC-LSTHORNHPCOAST-1962-2005-STANTON","LSTHORNHPCOAST","Sebastolobus altivelis","Longspine thornyhead Pacific Coast","0.055","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00181818181818182,0.00545454545454545,0.00363636363636364,0.00181818181818182,0.00181818181818182,0.00545454545454545,0.00727272727272727,0.00909090909090909,0.0163636363636364,0.0181818181818182,0.0145454545454545,0.02,0.0109090909090909,0.02,0.0363636363636364,0.0509090909090909,0.0690909090909091,0.0218181818181818,0.08,0.0581818181818182,0.0727272727272727,0.143636363636364,0.145454545454545,0.238181818181818,0.554545454545455,0.652727272727273,1.24909090909091,0.66,1.24545454545455,1.27636363636364,1.14909090909091,1.44727272727273,1.33454545454545,1.13818181818182,0.663636363636364,0.534545454545455,0.450909090909091,0.36,0.569090909090909,0.465454545454545,0.227272727272727,NA,NA,NA,NA,0.00181818181818182
"NWFSC-PHAKEPCOAST-1966-2008-BRANCH","PHAKEPCOAST","Merluccius productus","Pacific hake Pacific Coast","0.26","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134615384615385,0.223076923076923,0.142307692307692,0.215384615384615,0.265384615384615,0.165384615384615,0.123076923076923,0.134615384615385,0.15,0.142307692307692,0.146153846153846,0.0807692307692308,0.0653846153846154,0.0884615384615385,0.0615384615384615,0.0961538461538462,0.0692307692307692,0.0692307692307692,0.0576923076923077,0.0461538461538462,0.0923076923076923,0.1,0.123076923076923,0.169230769230769,0.157692307692308,0.223076923076923,0.276923076923077,0.230769230769231,0.526923076923077,0.453846153846154,0.669230769230769,0.838461538461538,0.930769230769231,0.976923076923077,0.738461538461539,0.584615384615385,0.303846153846154,0.284615384615385,0.423076923076923,0.526923076923077,0.711538461538461,0.730769230769231,NA,0.0461538461538462
"NWFSC-POPERCHPCOAST-1953-2007-BRANCH","POPERCHPCOAST","Sebastes alutus","Pacific ocean perch Pacific Coast","0.0382","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,0.785340314136126,0.81151832460733,0.523560209424084,0.602094240837696,0.732984293193717,1.2565445026178,1.78010471204189,2.14659685863874,1.91099476439791,2.72251308900524,6.78010471204189,6.2565445026178,4.29319371727749,0.81151832460733,1.43979057591623,1.28272251308901,1.04712041884817,1.41361256544503,1.20418848167539,0.785340314136126,1.12565445026178,0.863874345549738,1.49214659685864,1.43979057591623,1.54450261780105,1.41361256544503,1.07329842931937,1.98952879581152,1.83246073298429,1.78010471204189,1.75392670157068,1.43979057591623,1.8586387434555,2.04188481675393,1.54450261780105,2.14659685863874,1.75392670157068,2.06806282722513,1.67539267015707,1.41361256544503,1.38743455497382,1.09947643979058,1.07329842931937,0.863874345549738,0.235602094240838,0.418848167539267,0.235602094240838,0.183246073298429,0.157068062827225,0.0785340314136126,0.0785340314136126,0,NA,0
"NWFSC-PSOLENPCOAST-1910-2005-STANTON","PSOLENPCOAST","Eopsetta jordani","Petrale sole Northern Pacific Coast","0.122284","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWFSC-PSOLESPCOAST-1874-2005-STANTON","PSOLESPCOAST","Eopsetta jordani","Petrale sole Southern Pacific Coast","0.0945325","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWFSC-SABLEFPCOAST-1900-2007-BRANCH","SABLEFPCOAST","Anoplopoma fimbria","Sablefish Pacific Coast","0.0333","Fmsy-1/yr linked to F-1/yr",0.12012012012012,0.21021021021021,0.12012012012012,0.09009009009009,0.12012012012012,0.12012012012012,0.27027027027027,0.21021021021021,0.12012012012012,0.18018018018018,0.27027027027027,0.18018018018018,0.24024024024024,0.15015015015015,0.18018018018018,0.18018018018018,0.12012012012012,0.33033033033033,0.21021021021021,0.42042042042042,0.3003003003003,0.33033033033033,0.57057057057057,0.45045045045045,0.690690690690691,0.870870870870871,1.95195195195195,0.780780780780781,1.14114114114114,2.07207207207207,0.840840840840841,1.05105105105105,1.74174174174174,1.41141141141141,1.38138138138138,1.5015015015015,1.5015015015015,1.5015015015015,1.35135135135135,1.32132132132132,1.23123123123123,1.29129129129129,1.32132132132132,1.17117117117117,1.14114114114114,1.23123123123123,1.35135135135135,1.35135135135135,0.780780780780781,1.2012012012012,1.14114114114114,1.05105105105105,0.660660660660661,0.9009009009009,0.9009009009009,0.9009009009009,0.840840840840841,0.690690690690691,NA,0.09009009009009
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON","SSTHORNHPCOAST","Sebastolobus alascanus","Shortspine thornyhead Pacific Coast","0.00527515","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWFSC-WROCKPCOAST-1955-2006-BRANCH","WROCKPCOAST","Sebastes entomelas","Widow rockfish Pacific Coast","0.121","Fmsy-1/yr linked to F-1/yr",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.297520661157025,0.338842975206612,0.165289256198347,0.0330578512396694,0.0495867768595041,0.0578512396694215,0.0330578512396694,0.0578512396694215,0.0413223140495868,0.0495867768595041,0.0826446280991736,0.132231404958678,0.0661157024793388,0.214876033057851,1.84297520661157,2.95867768595041,3.58677685950413,1.9504132231405,1.84297520661157,1.55371900826446,1.4297520661157,1.65289256198347,1.26446280991736,1.62809917355372,1.45454545454545,1.04132231404959,1.05785123966942,1.56198347107438,1.3801652892562,1.52066115702479,1.40495867768595,1.35537190082645,0.834710743801653,0.892561983471074,0.975206611570248,0.537190082644628,0.148760330578512,0.0165289256198347,0.0330578512396694,0.0578512396694215,0.0495867768595041,NA,NA,0
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH","YEYEROCKPCOAST","Sebastes ruberrimus","Yelloweye rockfish Pacific Coast","0.017","Fmsy-1/yr linked to F-1/yr",0.117647058823529,0.117647058823529,0.117647058823529,0.117647058823529,0.117647058823529,0.470588235294118,0.588235294117647,0.588235294117647,0.647058823529412,0.588235294117647,0.529411764705882,0.470588235294118,0.470588235294118,0.588235294117647,0.470588235294118,0.588235294117647,0.647058823529412,0.647058823529412,0.647058823529412,1,1.05882352941176,1.05882352941176,1.41176470588235,1.76470588235294,1.76470588235294,1.88235294117647,2.23529411764706,2.41176470588235,2.47058823529412,3.52941176470588,4.64705882352941,5.35294117647059,6.41176470588235,6,4.29411764705882,5.17647058823529,3.88235294117647,5,5.35294117647059,7.23529411764706,5.41176470588235,8.64705882352941,9.70588235294118,9.11764705882353,7.05882352941176,8.76470588235294,8.05882352941176,9.82352941176471,4.94117647058824,7.52941176470588,2.17647058823529,2.70588235294118,0.647058823529412,0.529411764705882,0.470588235294118,0.705882352941176,0.647058823529412,NA,NA,0.117647058823529
"NWFSC-YTROCKNPCOAST-1967-2005-STANTON","YTROCKNPCOAST","Sebastes flavidus","Yellowtail rockfish Northern Pacific Coast","0.0429719","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWWG-CAPEICE-1977-2007-MINTO","CAPEICE","Mallotus villosus","Capelin Iceland","0.375788","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NWWG-CODFAPL-1959-2006-MINTO","CODFAPL","Gadus morhua","Atlantic cod Faroe Plateau","0.269785","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24586244602183,1.93709805956595,1.8325703801175,1.85962896380451,1.81959708656893,1.75806660859573,1.44559556684026,1.72062939006987,1.62166169357081,1.438923587301,1.30696665863558,1.24469484960246,1.06974071946179,1.16351909854143,1.46301684674834,1.76029060177549,2.50458698593324,1.57866449209556,1.58385380951498,1.46227551568842,1.72285338324962,1.53381396297051,2.61578664492096,1.88372222325185,2.60058935819263,2.48160572307578,1.65205626702745,2.25587041533073,2.96310024649258,2.44490983560984,1.9022554997498,1.68726949237356,0.889967937431659,0.695739199733121,1.18205237503938,2.5909520544137,2.84634060455548,2.17691865744945,1.93376206979632,1.33624923550234,1.59756843412347,3.04168133884389,2.70511703764108,2.53535222491984,2.15912671201142,2.80964471708953,NA,NA,0.695739199733121
"NWWG-CODICE-1952-2006-MINTO","CODICE","Gadus morhua","Atlantic cod Iceland","0.248879","Schaefer Fmsy",NA,NA,NA,NA,NA,1.1652248683095,1.1652248683095,1.24558520405498,1.40630587554595,1.28576537192772,1.48666621129143,1.44648604341869,1.52684637916417,1.8482877221461,2.20990923300078,2.330449736619,2.37062990449174,2.25008940087352,2.89297208683738,2.25008940087352,2.45099024023722,2.73225141534641,2.77243158321915,2.8126117510919,3.05369275832834,3.25459359769205,3.0135125904556,2.37062990449174,1.92864805789159,1.80810755427336,1.96882822576433,2.65189107960093,2.93315225471012,2.89297208683738,2.57153074385545,2.69207124747367,3.13405309407383,3.45549443705576,3.61621510854672,2.89297208683738,2.8126117510919,3.21441342981931,3.41531426918302,3.4956746049285,2.53135057598271,2.04918856150981,2.04918856150981,2.20990923300078,2.65189107960093,3.0135125904556,3.05369275832834,3.0135125904556,2.61171091172819,2.41081007236448,2.49117040810997,2.37062990449174,2.37062990449174,NA,NA,1.1652248683095
"NWWG-HADFAPL-1955-2006-MINTO","HADFAPL","Melanogrammus aeglefinus","Haddock Faroe Plateau","0.192802","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,2.54146741216377,3.25204095393201,2.95432619993569,3.68305308036224,2.91698218898144,3.37444632317092,3.63170506530015,2.46522338979886,2.72818746693499,2.74271013786164,2.09074594661881,2.2702046659267,2.51709007167975,2.46989139116814,2.36719536104397,2.05495793612099,1.50465244136472,1.14417900229251,0.933081607037271,1.28370037655211,2.00827792242819,1.44189375628884,0.803933569153847,0.922189603842284,0.939824275681788,1.71419383616353,1.37446706984367,1.18307901370318,1.42892708581861,1.15662700594392,1.3646124002863,1.03577763716144,1.46730843041047,1.39728840987127,1.40040041078412,1.06741631310879,0.950716278876775,1.04252030580596,1.16336967458844,1.64261781516789,1.91284322776735,2.71003412827668,2.27746600139003,1.36928040165558,1.4398190890136,1.50465244136472,2.26916733228908,1.97612057966204,1.71626850343876,1.28525637700854,NA,NA,0.803933569153847
"NWWG-HADICE-1977-2007-MINTO","HADICE","Melanogrammus aeglefinus","Haddock Iceland","0.285113","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00972947568157,1.34683441302221,1.79928659864685,1.58884372161213,1.67302087242602,1.76421278580773,1.82383826763424,2.76030907043874,2.23770925913585,2.29382735967844,2.30084212224627,2.02375900081722,2.1044287703472,2.43762999231883,2.37098974792451,2.34643807893712,2.29031997839453,2.4867333302936,2.17106901474152,2.29382735967844,2.47270380515795,2.3394233163693,1.76070540452382,1.57481419647648,1.36437131944177,1.68354301627776,1.89047851202856,2.30434950353018,1.68705039756167,NA,1.34683441302221
"NWWG-POLLFAPL-1958-2006-MINTO","POLLFAPL","Pollachius virens","Pollock Faroe Plateau","0.172612","Schaefer Fmsy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527773271846685,0.627418719440132,0.577016661645772,1.16272333325609,1.05844321368155,1.17546868120409,0.961694436076287,0.782100896809029,1.03700785576901,1.06133988366973,1.02484184181865,1.34926888049498,1.92802354413366,1.62850786735569,1.81157741060876,1.63430120733205,2.03577966769402,1.5392904317197,1.64878455727296,1.34695154450444,2.38975274024981,2.0004402938382,2.26751326674855,2.90709800013904,2.32950200449563,2.90709800013904,2.33935068245545,2.62843834727597,2.11398975737492,3.2686024146641,4.06982133339513,3.00442611174194,2.62264500729961,2.91752601209649,2.63307301925706,2.08676105948602,1.77623803675295,1.68412393112877,1.97263226195166,2.25476791880055,2.94823071397122,2.86770328829977,2.50214353579125,2.22058721294,2.52589622969434,3.09654021736612,NA,NA,0.527773271846685
