"","assessid","stockid","common_name","lme","year","ssb","ssb_unit","recruitment","recruitment_unit"
"3773","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1986,75922,"MT",105976,"E03"
"3774","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1987,77813,"MT",39429,"E03"
"3775","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1988,66665,"MT",136600,"E03"
"3776","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1989,63090,"MT",75896,"E03"
"3777","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1990,61074,"MT",242097,"E03"
"3778","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1991,62674,"MT",50595,"E03"
"3779","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1992,64777,"MT",30449,"E03"
"3780","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1993,61234,"MT",109173,"E03"
"3781","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1994,71412,"MT",94158,"E03"
"3782","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1995,69948,"MT",136866,"E03"
"3783","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1996,65475,"MT",99398,"E03"
"3784","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1997,59893,"MT",28803,"E03"
"3785","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1998,55215,"MT",112490,"E03"
"3786","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",1999,53135,"MT",26315,"E03"
"3787","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",2000,56178,"MT",86284,"E03"
"3788","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",2001,49318,"MT",49287,"E03"
"3789","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",2002,53373,"MT",NA,"E03"
"3790","DFO-QUE-HERR4RFA-1971-2003-PREFONTAINE","HERR4RFA","Herring","Newfoundland-Labrador Shelf",2003,48481,"MT",NA,"E03"
"3791","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1963,NA,"MT",123252,"E03"
"3792","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1964,NA,"MT",55245,"E03"
"3793","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1965,43358,"MT",78404,"E03"
"3794","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1966,53612,"MT",157488,"E03"
"3795","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1967,66875,"MT",74526,"E03"
"3796","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1968,60581,"MT",802298,"E03"
"3797","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1969,61818,"MT",335921,"E03"
"3798","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1970,81959,"MT",61137,"E03"
"3799","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1971,85159,"MT",16137,"E03"
"3800","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1972,157336,"MT",34684,"E03"
"3801","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1973,189156,"MT",25189,"E03"
"3802","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1974,182783,"MT",142657,"E03"
"3803","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1975,166426,"MT",31724,"E03"
"3804","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1976,135315,"MT",15566,"E03"
"3805","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1977,127503,"MT",19661,"E03"
"3806","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1978,123444,"MT",19325,"E03"
"3807","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1979,108052,"MT",79839,"E03"
"3808","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1980,98286,"MT",374155,"E03"
"3809","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1981,69888,"MT",84252,"E03"
"3810","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1982,57453,"MT",450432,"E03"
"3811","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1983,51776,"MT",97912,"E03"
"3812","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1984,77593,"MT",74183,"E03"
"3813","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1985,97979,"MT",56008,"E03"
"3814","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1986,148194,"MT",27736,"E03"
"3815","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1987,144753,"MT",145072,"E03"
"3816","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1988,129907,"MT",44288,"E03"
"3817","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1989,113990,"MT",61033,"E03"
"3818","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1990,101690,"MT",110651,"E03"
"3819","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1991,88516,"MT",37043,"E03"
"3820","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1992,59365,"MT",15016,"E03"
"3821","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1993,58761,"MT",8727,"E03"
"3822","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1994,54867,"MT",116520,"E03"
"3823","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1995,46449,"MT",84289,"E03"
"3824","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1996,35283,"MT",158409,"E03"
"3825","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1997,32559,"MT",130428,"E03"
"3826","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1998,33718,"MT",8533,"E03"
"3827","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",1999,45099,"MT",122135,"E03"
"3828","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",2000,66283,"MT",13698,"E03"
"3829","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",2001,63477,"MT",71764,"E03"
"3830","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",2002,74944,"MT",71764,"E03"
"3831","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",2003,57727,"MT",NA,"E03"
"3832","DFO-QUE-HERR4RSP-1963-2004-PREFONTAINE","HERR4RSP","Herring","Newfoundland-Labrador Shelf",2004,52582,"MT",NA,"E03"
"3833","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1953,NA,NA,NA,NA
"3834","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1954,NA,NA,NA,NA
"3835","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1955,NA,NA,NA,NA
"3836","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1956,NA,NA,NA,NA
"3837","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1957,NA,NA,NA,NA
"3838","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1958,NA,NA,NA,NA
"3839","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1959,NA,NA,NA,NA
"3840","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1960,NA,NA,NA,NA
"3841","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1961,NA,NA,NA,NA
"3842","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1962,NA,NA,NA,NA
"3843","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1963,NA,NA,NA,NA
"3844","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1964,NA,NA,NA,NA
"3845","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1965,NA,NA,NA,NA
"3846","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1966,NA,NA,NA,NA
"3847","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1967,NA,NA,NA,NA
"3848","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1968,NA,NA,NA,NA
"3849","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1969,NA,NA,NA,NA
"3850","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1970,NA,NA,NA,NA
"3851","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1971,NA,NA,NA,NA
"3852","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1972,NA,NA,NA,NA
"3853","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1973,NA,NA,NA,NA
"3854","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1974,NA,NA,NA,NA
"3855","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1975,NA,NA,NA,NA
"3856","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1976,NA,NA,NA,NA
"3857","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1977,NA,NA,NA,NA
"3858","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1978,NA,NA,NA,NA
"3859","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1979,NA,NA,NA,NA
"3860","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1980,NA,NA,NA,NA
"3861","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1981,NA,NA,NA,NA
"3862","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1982,NA,NA,NA,NA
"3863","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1983,NA,NA,NA,NA
"3864","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1984,NA,NA,NA,NA
"3865","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1985,NA,NA,NA,NA
"3866","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1986,NA,NA,NA,NA
"3867","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1987,NA,NA,NA,NA
"3868","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1988,NA,NA,NA,NA
"3869","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1989,NA,NA,NA,NA
"3870","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1990,NA,NA,NA,NA
"3871","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1991,NA,NA,NA,NA
"3872","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1992,NA,NA,NA,NA
"3873","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1993,NA,NA,NA,NA
"3874","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1994,NA,NA,NA,NA
"3875","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1995,NA,NA,NA,NA
"3876","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1996,NA,NA,NA,NA
"3877","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1997,NA,NA,NA,NA
"3878","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1998,NA,NA,NA,NA
"3879","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",1999,NA,NA,NA,NA
"3880","DFO-QUE-REDFISHSPP3Pn4RSTVn-1953-2000-PREFONTAINE","REDFISHSPP3Pn4RSTVn","Redfish species","Newfoundland-Labrador Shelf",2000,NA,NA,NA,NA
"3881","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1965,NA,"MT",NA,"E03"
"3882","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1966,NA,"MT",NA,"E03"
"3883","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1967,NA,"MT",NA,"E03"
"3884","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1968,NA,"MT",NA,"E03"
"3885","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1969,NA,"MT",NA,"E03"
"3886","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1970,NA,"MT",NA,"E03"
"3887","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1971,150388,"MT",89.026,"E03"
"3888","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1972,137642,"MT",35.216,"E03"
"3889","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1973,112202,"MT",48.746,"E03"
"3890","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1974,91404,"MT",56.574,"E03"
"3891","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1975,79560,"MT",47.185,"E03"
"3892","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1976,78060,"MT",123.351,"E03"
"3893","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1977,91118,"MT",171.048,"E03"
"3894","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1978,150989,"MT",167.895,"E03"
"3895","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1979,204132,"MT",122.251,"E03"
"3896","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1980,225473,"MT",127.622,"E03"
"3897","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1981,241171,"MT",105.534,"E03"
"3898","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1982,241564,"MT",225.132,"E03"
"3899","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1983,246667,"MT",321.751,"E03"
"3900","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1984,253701,"MT",199.972,"E03"
"3901","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1985,304373,"MT",213.24,"E03"
"3902","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1986,352804,"MT",201.451,"E03"
"3903","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1987,288900,"MT",148.102,"E03"
"3904","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1988,235325,"MT",111.462,"E03"
"3905","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1989,188485,"MT",136.841,"E03"
"3906","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1990,145231,"MT",142.061,"E03"
"3907","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1991,109133,"MT",105.197,"E03"
"3908","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1992,83056,"MT",62.262,"E03"
"3909","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1993,64143,"MT",65.406,"E03"
"3910","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1994,68928,"MT",59.008,"E03"
"3911","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1995,73619,"MT",63.728,"E03"
"3912","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1996,79072,"MT",45.415,"E03"
"3913","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1997,85482,"MT",61.177,"E03"
"3914","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1998,87171,"MT",62.073,"E03"
"3915","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",1999,82557,"MT",50.438,"E03"
"3916","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2000,78515,"MT",44.681,"E03"
"3917","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2001,77521,"MT",32.374,"E03"
"3918","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2002,68118,"MT",29.292,"E03"
"3919","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2003,58811,"MT",37.404,"E03"
"3920","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2004,57299,"MT",54.02,"E03"
"3921","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2005,52100,"MT",52.916,"E03"
"3922","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2006,51106,"MT",12.896,"E03"
"3923","DFO-SG-COD4TVn-1965-2007-PREFONTAINE","COD4TVn","Atlantic cod","Scotian Shelf",2007,50276,"MT",27.953,"E03"
"3924","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1974,NA,"MT",71101,"E03"
"3925","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1975,NA,"MT",75310,"E03"
"3926","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1976,NA,"MT",79430,"E03"
"3927","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1977,NA,"MT",229107,"E03"
"3928","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1978,59106.5,"MT",216420,"E03"
"3929","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1979,42441.87,"MT",309646,"E03"
"3930","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1980,38470.25,"MT",444352,"E03"
"3931","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1981,68062.44,"MT",244512,"E03"
"3932","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1982,109736.73,"MT",317109,"E03"
"3933","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1983,151793.28,"MT",473601,"E03"
"3934","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1984,217241.16,"MT",289881,"E03"
"3935","DFO-SG-HERR4TFA-1974-2007-PREFONTAINE","HERR4TFA","Herring","Scotian Shelf",1985,244027.09,"MT",185868,"E03"
