sauptaxonkey,saupname,scientificname,commonname,areaname,primarylme,assessid,tsyear,total,total_unit,ssb,ssb_unit,catch_landings,catch_landings_unit
601212,"Mycteroperca microlepis","Mycteroperca microlepis","Gag","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GAGSATLC-1962-2005-JENSEN",2001,3773.96,"MT",2337.23,"MT",,
601212,"Mycteroperca microlepis","Mycteroperca microlepis","Gag","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GAGSATLC-1962-2005-JENSEN",2002,3987.43,"MT",2538.54,"MT",,
601212,"Mycteroperca microlepis","Mycteroperca microlepis","Gag","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GAGSATLC-1962-2005-JENSEN",2003,4209.37,"MT",2888.61,"MT",,
601212,"Mycteroperca microlepis","Mycteroperca microlepis","Gag","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GAGSATLC-1962-2005-JENSEN",2004,4180.15,"MT",3201.52,"MT",,
601212,"Mycteroperca microlepis","Mycteroperca microlepis","Gag","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GAGSATLC-1962-2005-JENSEN",2005,,"MT",3387.43,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1946,14587.8,"MT",6297.2,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1947,14597.1,"MT",6294.92,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1948,14591.3,"MT",6286.93,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1949,14574.6,"MT",6275.79,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1950,14546.4,"MT",6260.39,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1951,14508.6,"MT",6240.88,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1952,14464.4,"MT",6217.27,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1953,14405.4,"MT",6188.25,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1954,14344.8,"MT",6158.67,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1955,14284.3,"MT",6129.17,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1956,14224.1,"MT",6098.85,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1957,14156.5,"MT",6065.99,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1958,14089.7,"MT",6031.85,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1959,14011.1,"MT",5991.65,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1960,13918.3,"MT",5947.11,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1961,13830.9,"MT",5905.94,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1962,13754.4,"MT",5868.16,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1963,13674.3,"MT",5828.82,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1964,13591.9,"MT",5788.38,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1965,13507.4,"MT",5746.92,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1966,13420.7,"MT",5703.77,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1967,13327.1,"MT",5658.08,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1968,13232.5,"MT",5611.73,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1969,13135.6,"MT",5565.04,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1970,13042.2,"MT",5518.07,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1971,12937.6,"MT",5468.26,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1972,12840.9,"MT",5422.03,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1973,12750,"MT",5375.84,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1974,12644.1,"MT",5324.29,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1975,12537.5,"MT",5271.86,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1976,12426.1,"MT",5217.48,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1977,12312.5,"MT",5162.64,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1978,12201.2,"MT",5109.77,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1979,11923,"MT",5046.08,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1980,11810.7,"MT",4914.17,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1981,11203,"MT",4763.52,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1982,10595,"MT",4424.74,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1983,10536,"MT",4326,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1984,10470,"MT",4301.01,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1985,9491.18,"MT",3897.26,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1986,9785.12,"MT",3582.41,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1987,9446.79,"MT",3500.41,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1988,8514.41,"MT",3397.67,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1989,7413.19,"MT",3040.59,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1990,6976.02,"MT",2574.81,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1991,6903.93,"MT",2377.11,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1992,6875.15,"MT",2399.22,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1993,6721.56,"MT",2437.3,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1994,6570.29,"MT",2467.34,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1995,6321.22,"MT",2298.61,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1996,6030.85,"MT",2262.78,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1997,5705.58,"MT",2123.26,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1998,5882.9,"MT",2071.47,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",1999,6173.16,"MT",2174.62,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2000,6063.26,"MT",2168.13,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2001,7108.77,"MT",2337.07,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2002,7843.69,"MT",2796.06,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2003,7748.62,"MT",3084.46,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2004,6951.15,"MT",2861.64,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2005,5942.15,"MT",2407.05,"MT",,
601005,"Seriola dumerili","Seriola dumerili","Greater amberjack","Southern Atlantic coast","Southeast U.S. Continental Shelf","SEFSC-GRAMBERSATLC-1946-2006-JENSEN",2006,5616.53,"MT",2126.11,"MT",,
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1964,1266600,"MT",31796800000,"E03eggs",409000,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1965,1128200,"MT",20954100000,"E03eggs",462400,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1966,799000,"MT",13388700000,"E03eggs",358800,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1967,1190800,"MT",7668110000,"E03eggs",317300,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1968,1532900,"MT",23213000000,"E03eggs",373100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1969,2952000,"MT",33063900000,"E03eggs",522700,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1970,2612800,"MT",69754600000,"E03eggs",547100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1971,2700700,"MT",61462800000,"E03eggs",729700,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1972,2075300,"MT",52519900000,"E03eggs",503100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1973,2574900,"MT",45735600000,"E03eggs",487600,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1974,2876600,"MT",58960200000,"E03eggs",588600,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1975,1933400,"MT",75756600000,"E03eggs",543800,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1976,1949000,"MT",40238800000,"E03eggs",562400,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1977,2397000,"MT",39533500000,"E03eggs",448300,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1978,3972400,"MT",60229900000,"E03eggs",821200,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1979,4010500,"MT",90467200000,"E03eggs",779100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1980,2426100,"MT",99310400000,"E03eggs",702300,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1981,3450800,"MT",56718400000,"E03eggs",553700,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1982,4108000,"MT",92717600000,"E03eggs",855500,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1983,3378400,"MT",92499800000,"E03eggs",925200,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1984,3282000,"MT",71831000000,"E03eggs",985100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1985,4716600,"MT",64024400000,"E03eggs",884100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1986,3177300,"MT",122082000000,"E03eggs",830600,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1987,2663200,"MT",66977200000,"E03eggs",911500,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1988,1917500,"MT",41315700000,"E03eggs",639700,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1989,2386300,"MT",30979000000,"E03eggs",583100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1990,3046500,"MT",47150300000,"E03eggs",539400,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1991,3066100,"MT",73034300000,"E03eggs",552900,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1992,3078800,"MT",70451900000,"E03eggs",432300,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1993,4682700,"MT",75924700000,"E03eggs",551200,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1994,4745100,"MT",117704000000,"E03eggs",771500,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1995,4177000,"MT",121544000000,"E03eggs",472000,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1996,3358900,"MT",115211000000,"E03eggs",488400,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1997,4528200,"MT",103931000000,"E03eggs",620000,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1998,4091400,"MT",126880000000,"E03eggs",496100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",1999,5852700,"MT",114711000000,"E03eggs",694100,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",2000,4708700,"MT",165498000000,"E03eggs",583600,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",2001,4778900,"MT",140648000000,"E03eggs",527700,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",2002,3936100,"MT",128129000000,"E03eggs",582000,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",2003,2527000,"MT",110770000000,"E03eggs",523700,"MT"
601589,"Brevoortia patronus","Brevoortia patronus","Gulf menhaden","Gulf of Mexico","Gulf of Mexico","SEFSC-MENATGM-1964-2004-GILROY",2004,2639200,"MT",63906200000,"E03eggs",473200,"MT"
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1981,6326.94,"MT",5517.08,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1982,6101.94,"MT",5219,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1983,5932.11,"MT",4983.39,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1984,5473.09,"MT",4718.77,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1985,5242.41,"MT",4398.88,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1986,5286.7,"MT",4392.86,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1987,5062.15,"MT",4181.16,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1988,4718.76,"MT",3801.29,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1989,4471.58,"MT",3543.41,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1990,4291.27,"MT",3361.51,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1991,4348.12,"MT",3351.36,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1992,4228.11,"MT",3287.49,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1993,3988.7,"MT",3149.06,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1994,3806.68,"MT",3003.85,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1995,3882.78,"MT",2997.36,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1996,4005.87,"MT",3035.87,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1997,4235.9,"MT",3202.97,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1998,4434.34,"MT",3403.01,"MT",,
601403,"Lutjanus analis","Lutjanus analis","Mutton snapper","Southern Atlantic coast and Gulf of Mexico","Southeast U.S. Continental Shelf","SEFSC-MUTSNAPSATLCGM-1981-2006-JENSEN",1999,4769.03,"MT",3604.63,"MT",,
