"taxocategory","geo","stockid","stocklong","assessid","tsyear","ssb"
"8025","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1975,3550090
"8026","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1976,3219315
"8027","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1977,3046995
"8028","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1978,3000593
"8029","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1979,2544495
"8030","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1980,2126354
"8031","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1981,2154732
"8032","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1982,2073565
"8033","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1983,2365522
"8034","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1984,2382131
"8035","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1985,2330761
"8036","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1986,2345404
"8037","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1987,2334078
"8038","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1988,2341143
"8039","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1989,2414519
"8040","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1990,2275442
"8041","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1991,2521380
"8042","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1992,2525257
"8043","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1993,2341188
"8044","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1994,2127203
"8045","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1995,2272166
"8046","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1996,2304222
"8047","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1997,2437513
"8048","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1998,2378369
"8049","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1999,2419912
"8050","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2000,2167192
"8051","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2001,2096858
"8052","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2002,1680112
"8053","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2003,1672164
"8054","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2004,1827839
"8055","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2005,2251789
"8056","Pelagic","NEAtl","MACKNEICES","Mackerel ICES Northeast Atlantic","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2006,2231941
"8057","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1978,307769
"8058","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1979,378205
"8059","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1980,468340
"8060","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1981,586651
"8061","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1982,619999
"8062","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1983,576217
"8063","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1984,630783
"8064","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1985,735950
"8065","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1986,685496
"8066","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1987,580716
"8067","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1988,505908
"8068","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1989,425137
"8069","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1990,386978
"8070","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1991,392924
"8071","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1992,511724
"8072","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1993,570743
"8073","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1994,578714
"8074","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1995,635839
"8075","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1996,432792
"8076","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1997,384936
"8077","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1998,333170
"8078","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",1999,334460
"8079","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2000,269194
"8080","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2001,312978
"8081","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2002,454020
"8082","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2003,460804
"8083","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2004,460834
"8084","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2005,388156
"8085","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2006,657894
"8086","Pelagic","NEAtl","SARDPVIIIc-IXa","European pilchard ICES VIIIc-IXa","WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS",2007,569367
"8087","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1968,13444
"8088","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1969,12241
"8089","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1970,9785
"8090","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1971,11271
"8091","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1972,15873
"8092","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1973,20227
"8093","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1974,18121
"8094","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1975,17886
"8095","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1976,13647
"8096","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1977,12673
"8097","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1978,8662
"8098","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1979,10426
"8099","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1980,12310
"8100","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1981,18317
"8101","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1982,20249
"8102","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1983,15260
"8103","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1984,11249
"8104","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1985,12055
"8105","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1986,12026
"8106","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1987,12995
"8107","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1988,13492
"8108","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1989,14300
"8109","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1990,8725
"8110","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1991,6531
"8111","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1992,7231
"8112","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1993,6295
"8113","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1994,5995
"8114","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1995,4575
"8115","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1996,5747
"8116","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1997,5614
"8117","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1998,4809
"8118","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",1999,4912
"8119","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2000,2025
"8120","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2001,3237
"8121","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2002,6197
"8122","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2003,4365
"8123","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2004,4022
"8124","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2005,2524
"8125","Gadidae","NEAtl","CODIS","Atlantic cod Irish Sea","WGNSDS-CODIS-1968-2006-MINTO",2006,2563
"8126","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1978,26324.5
"8127","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1979,28683.4
"8128","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1980,32513.1
"8129","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1981,38214.9
"8130","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1982,37298.6
"8131","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1983,31939.9
"8132","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1984,29601.7
"8133","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1985,21745.3
"8134","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1986,18345.4
"8135","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1987,19566.7
"8136","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1988,23708
"8137","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1989,21207.1
"8138","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1990,17825.1
"8139","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1991,15381.9
"8140","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1992,12617.3
"8141","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1993,14542.8
"8142","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1994,14692.9
"8143","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1995,15490.6
"8144","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1996,16440.2
"8145","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1997,12850.6
"8146","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1998,10997.1
"8147","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",1999,11127.2
"8148","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2000,9261.9
"8149","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2001,8395.2
"8150","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2002,7454.9
"8151","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2003,6162.5
"8152","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2004,5279.2
"8153","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2005,4044.3
"8154","Gadidae","NEAtl","CODVIa","Atlantic cod West of Scotland","WGNSDS-CODVIa-1977-2006-MINTO",2006,3530.6
"8155","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1978,42316
"8156","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1979,32720
"8157","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1980,36708
"8158","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1981,79001
"8159","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1982,103933
"8160","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1983,91336
"8161","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1984,66582
"8162","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1985,67327
"8163","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1986,61032
"8164","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1987,54849
"8165","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1988,46446
"8166","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1989,37828
"8167","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1990,22384
"8168","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1991,21880
"8169","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1992,30175
"8170","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1993,44601
"8171","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1994,44140
"8172","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1995,40319
"8173","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1996,37961
"8174","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1997,40590
"8175","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1998,35403
"8176","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",1999,36750
"8177","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2000,24851
"8178","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2001,54871
"8179","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2002,75502
"8180","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2003,70806
"8181","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2004,52620
"8182","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2005,49360
"8183","Gadidae","NEAtl","HADVIa","Haddock West of Scotland","WGNSDS-HADVIa-1977-2006-MINTO",2006,33020
"8184","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1964,8261
"8185","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1965,9360
"8186","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1966,9884
"8187","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1967,10092
"8188","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1968,9550
"8189","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1969,9008
"8190","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1970,8298
"8191","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1971,8115
"8192","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1972,8948
"8193","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1973,7012
"8194","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1974,5426
"8195","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1975,5669
"8196","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1976,3903
"8197","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1977,3003
"8198","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1978,3540
"8199","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1979,4152
"8200","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1980,4622
"8201","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1981,5408
"8202","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1982,5149
"8203","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1983,4536
"8204","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1984,5509
"8205","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1985,6382
"8206","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1986,7243
"8207","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1987,6879
"8208","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1988,7334
"8209","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1989,6687
"8210","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1990,5747
"8211","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1991,4808
"8212","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1992,4683
"8213","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1993,4027
"8214","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1994,3935
"8215","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1995,3799
"8216","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1996,4025
"8217","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1997,3740
"8218","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1998,3948
"8219","Pleuronectiformes","NEAtl","PLAICIS","European Plaice Irish Sea","WGNSDS-PLAICIS-1962-2006-MINTO",1999,3910
